file	scene	idx	ua
resg02_02.ks	*dummy4	77	Усі, як один, тільки й поливають Тайтора брудом, а нормально дискутувати ніхто не хоче. Ось чому ви — покидьки!
resg02_02.ks	*dummy4	78	Якщо час не тече від минулого до майбутнього, то машина часу стає значно ближчою до реальності.
resg02_02.ks	*dummy4	79	Бо перехід із майбутнього в минуле перестає бути «рухом проти течії» часопростору.\nУ словах Тайтора є те, з чим можна погодитись.
resg02_02.ks	*dummy4	80	До речі, Тайторе, я хотів би дізнатися докладніше про експерименти, які SERN проводить зараз.
resg02_02.ks	*dummy4	81	скажи, який кінь виграє осінній Тенно Шьо\nвкину всі свої гроші
resg02_02.ks	*dummy4	82	модель Еверетта — Вілера = багатосвітова інтерпретація\nтобто світ — це <tips,136,паралельні світи>, ясно
resg02_02.ks	*dummy4	83	та хіба оці ніки не бісять?\nТайтор — то ще нічого, а от той Темний Фенікс бісить сильніше
resg02_02.ks	*dummy4	84	називається Джоном Тайтором, а японською шпарить вільно… ну-ну\nхоч би англійською писав, для реалістичності
resg02_02.ks	*dummy4	85	хоча ти англійською й не напишеш, певно
resg02_02.ks	*dummy4	86	Якщо машина часу справді існує, то я хочу попросити Тайтора-сана про одну річ.
resg02_02.ks	*dummy4	87	Минулого року моя мама загинула під час <tips,137,землетрусу в Шібуї>. Якби я тоді втримала її дома, вона б не померла.\nТому, будь ласка, позичте мені машину часу!
resg02_02.ks	*dummy4	88	>>235
resg02_02.ks	*dummy4	89	ох ці хлопчики, що вірять словам «мандрівника в часі» (лол), який не дає ні теорії, ні джерел…
resg02_02.ks	*dummy4	90	Схоже, на моїх словах про те, що час не тече в одному напрямку, ніхто особливо не спинився.
resg02_02.ks	*dummy4	91	Це прикрий доказ того, наскільки глибоко вкорінені ваші усталені уявлення.\nА те, що ви навіть не намагаєтесь їх зламати, як на мене, вже справді загрозливо.
resg02_02.ks	*dummy4	92	Здається, я потроху розумію, чому антиутопія взагалі змогла постати.
resg02_02.ks	*dummy4	93	Щоразу, коли трапляється велика подія, що змінює відхилення, минуле перебудовується згідно з причинністю так, щоб не було суперечностей.
resg02_02.ks	*dummy4	94	Наприклад, уявімо, що зараз через якусь важливу подію відхилення цієї світової лінії різко змінилося і ми перейшли на світову лінію B.
resg02_02.ks	*dummy4	95	На світовій лінії B, на жаль, такого інтернет-форуму, як @чан, не існувало.
resg02_02.ks	*dummy4	96	У такому разі всі ваші спогади про те, що ви заходили на @чан і щось там писали, буде стерто, а на їхнє місце прийдуть спогади про те, як у той самий час ви робили щось інше.
resg02_02.ks	*dummy4	97	А це і є доказ того, що, змінюючи теперішнє, можна змінити й минуле.
resg02_02.ks	*dummy4	98	Про SERN я писав учора. Якщо додати ще щось, то лише одне: не варто легковажно вірити тому, що вони кажуть.
resg02_02.ks	*dummy4	99	Їм уже вдалося створити маленьку чорну діру.
resg02_02.ks	*dummy4	100	>>KuriGohan and Kamehameha
resg02_02.ks	*dummy4	101	Я лише хочу вдовольнити свою інтелектуальну жагу.
resg02_02.ks	*dummy4	102	Замість того, щоб із порога кричати «брехня!» і лізти в сварку,\nдостатньо просто вислухати, що хоче сказати Тайтор.\nА судити — уже після того, брехня то чи правда.
resg02_02.ks	*dummy4	103	Саме я, безумний учений Темний Фенікс, у недалекому майбутньому\nвийду на контакт із Тайтором і здобуду машину часу.
resg02_02.ks	*dummy4	104	І тоді я буду серед переможців. А ви, покидьки, тільки дивіться й облизуйтеся!
resg02_02.ks	*dummy4	105	та кажу ж, курси акцій давай, не жартуй, здохни\nпоки не скажеш — нізащо не повірю!
resg02_02.ks	*dummy4	106	>>311
resg02_02.ks	*dummy4	107	це ніяка не перебудова світу, дурню\nце просто підкручування спогадів у людських головах
resg02_02.ks	*dummy4	108	це геть різні речі, ти головою думаєш?
resg02_02.ks	*dummy4	109	і хто ж, власне, одночасно перекрутить мозки 6,7 мільярда людей?\nчи, може, ти сам це усвідомлюєш і сам їх перекручуєш?
