src	id	field	ua
mail	RM_Res_MAY04_01_A2	subject	Re: до речі про лотереї
mail	RM_Res_MAY04_01_A3	body	Уперше чую, що Маюрі — фанатка сейю.
mail	RM_Res_MAY04_01_A3	sender	Маюрі
mail	RM_Res_MAY04_01_A3	subject	Re: до речі про лотереї
mail	RM_Res_MAY04_02_A1	body	Стривай. Коли це я казав, що хочу Кранчі-куна?
mail	RM_Res_MAY04_02_A1	sender	Маюрі
mail	RM_Res_MAY04_02_A1	subject	Re: кудись зібрався? Лелеле~
mail	RM_Res_MAY04_02_B1	body	Стривай. Це коли було? Джой-сан? Хто це?
mail	RM_Res_MAY04_02_B1	sender	Маюрі
mail	RM_Res_MAY04_02_B1	subject	Re: я його бачила!
mail	RM_Res_MAY04_02_B2	body	Ти про що це раптом? Хто такий Джой-сан? Невже вбивця від «Організації»?!
mail	RM_Res_MAY04_02_B2	sender	Маюрі
mail	RM_Res_MAY04_02_B2	subject	Re: я його бачила!
mail	RM_Res_MAY04_02_C1	body	Стривай. З чого раптом я маю косплеїти полководця? Ти часом не тому написала?
mail	RM_Res_MAY04_02_C1	sender	Маюрі
mail	RM_Res_MAY04_02_C1	subject	Re: полководець Сенґоку?
mail	RM_Res_MAY04_02_C2	body	Маюрі… невже ти збираєшся продати мене ворогові?!
mail	RM_Res_MAY04_02_C2	sender	Маюрі
mail	RM_Res_MAY04_02_C2	subject	Re: полководець Сенґоку?
mail	RM_Res_MAY04_03_A1	body	Кажеш «косплей Какеру-куна», а я RaiNet не дивився, тож не маю жодного уявлення.
mail	RM_Res_MAY04_03_A1	sender	Маюрі
mail	RM_Res_MAY04_03_A1	subject	Re: про Рюку-чан
mail	RM_Res_MAY05_01_A1	body	…Ці двоє мені підозрілі. Хто вони такі?
mail	RM_Res_MAY05_01_A1	sender	Маюрі
mail	RM_Res_MAY05_01_A1	subject	Re: що мене сьогодні потішило
mail	RM_Res_MAY05_01_A2	body	Ти справді любиш шити костюми. Розкажи-но, з чого почалася ця пристрасть.
mail	RM_Res_MAY05_01_A2	sender	Маюрі
mail	RM_Res_MAY05_01_A2	subject	Re: що мене сьогодні потішило
mail	RM_Res_MAY07_01_A1	body	Наші з Крістіною стосунки — це «вчений і асистентка». Ні більше, ні менше.
mail	RM_Res_MAY07_01_A1	sender	Маюрі
mail	RM_Res_MAY07_01_A1	subject	Re: куди йдеш?
mail	RM_Res_MAY07_01_A2	body	Заздриш? Хочеш піти зі мною на побачення?
mail	RM_Res_MAY07_01_A2	sender	Маюрі
mail	RM_Res_MAY07_01_A2	subject	Re: куди йдеш?
mail	RM_Res_MAY07_03_A1	body	Це ти про свій кишеньковий годинник? Я ж казав тобі кинути ці дивні назви.
mail	RM_Res_MAY07_03_A1	sender	Маюрі
mail	RM_Res_MAY07_03_A1	subject	Re: через що я сьогодні розхвилювалася
mail	RM_Res_MAY07_03_A2	body	Будь обережна. Твоє приховане надуміння «Нескінченне серцебиття (Unlimited Clock Works)» — це, власне, двосічний меч…
mail	RM_Res_MAY07_03_A2	sender	Маюрі
mail	RM_Res_MAY07_03_A2	subject	Re:Через що Маюші хвилювалася
mail	RM_Res_MAY07_03_A3	body	Ти ж любила спати на колінах у бабусі просто серед дня, так?
mail	RM_Res_MAY07_03_A3	sender	Маюрі
mail	RM_Res_MAY07_03_A3	subject	Re:Через що Маюші хвилювалася
mail	RM_Res_MAY08_01_A1	body	Це тому, що ти добра дівчинка, Маюрі…
mail	RM_Res_MAY08_01_A1	sender	Маюрі
mail	RM_Res_MAY08_01_A1	subject	Re:Вони посварилися
mail	RM_Res_MAY08_01_A2	body	Так. Дивно це. Чому люди жбурляють одне в одного таку гидоту?
mail	RM_Res_MAY08_01_A2	sender	Маюрі
mail	RM_Res_MAY08_01_A2	subject	Re:Вони посварилися
mail	RM_Res_MAY08_01_A3	body	Відколи це в тебе є хтось, хто тобі до серця? Я думав, у тебе їжа поперед романтики лол
mail	RM_Res_MAY08_01_A3	sender	Маюрі
mail	RM_Res_MAY08_01_A3	subject	Re:Вони посварилися
mail	RM_Res_MAY09_01_A1	body	Не знаю, але не хвилюйся. Тобі нема про що хвилюватися.
mail	RM_Res_MAY09_01_A1	sender	Маюрі
mail	RM_Res_MAY09_01_A1	subject	Re:Ти повернешся?
mail	RM_Res_MAY09_02_A1	body	Ага, я теж дивився. Уперше за довгий час був вільний вечір. Щоправда, у сузір'ях я не тямлю, тож чи то був Оріон — питання.
mail	RM_Res_MAY09_02_A1	sender	Маюрі
mail	RM_Res_MAY09_02_A1	subject	Re:Оріон
mail	RM_Res_RUK01_01_A1	body	Було непогано, тільки трохи невпевнено. Якщо ти служиш богам, тримайся куди гідніше й статечніше. Надалі май це на увазі.
mail	RM_Res_RUK01_01_A1	sender	Рюкако
mail	RM_Res_RUK01_01_A1	subject	Re:Про вчорашнє
mail	RM_Res_RUK01_01_A2	body	Той ваш обряд мене цікавить. Розкажи докладніше. Невже це втрачене заборонене надуміння давнини?
mail	RM_Res_RUK01_01_A2	sender	Рюкако
mail	RM_Res_RUK01_01_A2	subject	Re:Про вчорашнє
mail	RM_Res_RUK01_01_A3	body	Не бійся. Завдяки твоєму очищенню воно ще якийсь час буде спокійне. Та це, зрештою, лише латка на швидку руку. Якщо знову доведеться стати до бою… Ні. Лишається тільки молитися, щоб «Організація», щоб її люди не з'явилися.
mail	RM_Res_RUK01_01_A3	sender	Рюкако
mail	RM_Res_RUK01_01_A3	subject	Re:Про вчорашнє
mail	RM_Res_RUK01_02_A1	body	Що? Танець міко — це ж легенда про Небесну Печеру. Невже твій батько задумав відчинити браму богів…?! Ні, ще занадто рано!
mail	RM_Res_RUK01_02_A1	sender	Рюкако
mail	RM_Res_RUK01_02_A1	subject	Re:Про мою службу
mail	RM_Res_RUK01_02_C1	body	Тобі поки не потрібно цього знати. Поки що. Колись, за вибором Брами Штейна, ти неминуче дізнаєшся й сама.
mail	RM_Res_RUK01_02_C1	sender	Рюкако
mail	RM_Res_RUK01_02_C1	subject	Re:Про той попередній лист
mail	RM_Res_RUK02_01_A1	body	Хвалю. Гостинці завжди вітаються. Можеш хоч щодня приходити нам готувати. За потреби видам і форму покоївки.
mail	RM_Res_RUK02_01_A1	sender	Рюкако
mail	RM_Res_RUK02_01_A1	subject	Re:Я приготувала солодощі
mail	RM_Res_RUK02_01_A2	body	Ти добре ладнаєш із родиною. А скільки вас узагалі? Дару каже про тебе: «Якщо донька зі святилища, то головне — чи є в неї сестра-двійнячка».
mail	RM_Res_RUK02_01_A2	sender	Рюкако
mail	RM_Res_RUK02_01_A2	subject	Re:Я приготувала солодощі
mail	RM_Res_RUK02_01_A3	body	Не покладайся на мене. Затям одне: зустріч — це вже початок розлуки. Я… через «Організацію» й через цю руку довго не протримаюся. Тому не варто на мене покладатися.
mail	RM_Res_RUK02_01_A3	sender	Рюкако
mail	RM_Res_RUK02_01_A3	subject	Re:Я приготувала солодощі
mail	RM_Res_RUK02_02_A1	body	Твій істинний клас — міко. Нехтувати ним не смій. Зараз віддайся саме цьому. І замахи Самідаре, звісно, теж сюди входять.
mail	RM_Res_RUK02_02_A1	sender	Рюкако
mail	RM_Res_RUK02_02_A1	subject	Re:Дайте мені подумати
mail	RM_Res_RUK02_02_A2	body	Не бери всерйоз. Якби ти вдягла форму покоївки, Дару почав би сопіти так, що добром би не скінчилося… Забудь.
mail	RM_Res_RUK02_02_A2	sender	Рюкако
mail	RM_Res_RUK02_02_A2	subject	Re:Дайте мені подумати
mail	RM_Res_RUK02_02_B1	body	То в тебе є сестра. Я ж частенько буваю в святилищі Янабаяші, а її ні разу не бачив.
mail	RM_Res_RUK02_02_B1	sender	Рюкако
mail	RM_Res_RUK02_02_B1	subject	Re:Про мою родину
mail	RM_Res_RUK02_02_B2	body	Про твою кулінарію я чув від Маюрі. Власне, повчи її трохи — вона живе на самому фастфуді.
mail	RM_Res_RUK02_02_B2	sender	Рюкако
mail	RM_Res_RUK02_02_B2	subject	Re:Про мою родину
mail	RM_Res_RUK02_02_C1	body	Це переживає кожен у твоєму віці, тож не бери до серця. Важливе інше — рішучість і готовність, що народжуються з жалю через те, що не зміг захистити дорогу тобі людину…
mail	RM_Res_RUK02_02_C1	sender	Рюкако
mail	RM_Res_RUK02_02_C1	subject	Re:Я занадто на вас поклалася
mail	RM_Res_RUK02_02_C2	body	Дурню! Двадцять замахів — це не тренування! Зроби хоча б сто, а тоді вже гордо кажи, що старався!
mail	RM_Res_RUK02_02_C2	sender	Рюкако
mail	RM_Res_RUK02_02_C2	subject	Re: Я надто на вас поклада…
mail	RM_Res_RUK02_03_C1	body	Розкажи детальніше. Можливо, це заборонений таємний обряд, що дійшов до нас із доби богівввв
mail	RM_Res_RUK02_03_C1	sender	Рюкако
mail	RM_Res_RUK02_03_C1	subject	Re: Про мою старшу сестру
mail	RM_Res_RUK02_03_C2	body	Невже тебе осквернили?! Якщо так, ти міг втратити силу жриці-охоронниці…
mail	RM_Res_RUK02_03_C2	sender	Рюкако
mail	RM_Res_RUK02_03_C2	subject	Re: Про мою старшу сестру
mail	RM_Res_RUK03_01_A1	body	Ті бридкі жабки, за якими минулого року шаліли школярки в Шібуї? Здається, їх наробили силу-силенну різновидів.
mail	RM_Res_RUK03_01_A1	sender	Рюкако
mail	RM_Res_RUK03_01_A1	subject	Re: Про жабок
mail	RM_Res_RUK03_01_A2	body	Я ж бачився з твоїм батьком щойно нещодавно, але той, кого я зустрів, і той, про якого ти пишеш, — то мало не двоє різних людей. То який же з них справжній?
mail	RM_Res_RUK03_01_A2	sender	Рюкако
mail	RM_Res_RUK03_01_A2	subject	Re: Про жабок
mail	RM_Res_RUK03_01_A3	body	Підозрюю, що бум Жабки Геро минулого року — вигадка «Організації», спосіб керувати думкою натовпу. Стережися, Рюкако. Може, саме через тих Жабок Геро твій батько й став дивним…
mail	RM_Res_RUK03_01_A3	sender	Рюкако
mail	RM_Res_RUK03_01_A3	subject	Re: Про жабок
mail	RM_Res_RUK03_02_B1	body	Ось воно! Саме там і криється ключ до тієї трагедії, що сталася років п'ятнадцять-двадцять тому!
mail	RM_Res_RUK03_02_B1	sender	Рюкако
mail	RM_Res_RUK03_02_B1	subject	Re: Він така безвідповідальна людина…
mail	RM_Res_RUK03_02_B2	body	А звідки така впевненість, що це брехня? Можливо, твій батько носить у серці темряву, про яку не може сказати нікому.
mail	RM_Res_RUK03_02_B2	sender	Рюкако
mail	RM_Res_RUK03_02_B2	subject	Re: Він така безвідповідальна людина…
